time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0935158241873,0.146918633636,12.3603359827,0.076488428703,6.25315326419,0.0,0.219194066155,0.431739359955,3.47290936072,0.113366912264,-0.033443664849,0.0,438.52888695155156,439.12655559877214,439.19100054057344,439.66103876170234
1.3800000000000008,0.107329368328,0.174514009171,12.5727657132,0.083786071168,6.25089251261,0.0,0.241470944864,0.488829461578,3.60757876331,0.134435507462,-0.0478860765118,0.0,460.06782555360667,458.92217795523584,459.5250035010548,461.20469364924224
1.4400000000000008,0.122517941363,0.205660908968,12.7928345306,0.0919879076862,6.24810984451,0.0,0.26509851792,0.550216864347,3.72755519414,0.140870875006,-0.0435209657463,0.0,456.3980503482127,456.7451137992539,456.16879648975856,456.6991302790163
1.5000000000000009,0.139158951699,0.240604242207,13.0194233537,0.100282168784,6.24543839007,0.0,0.289858107458,0.615376204472,3.82496350206,0.132376450721,-0.0466096669214,0.0,450.49537803080545,450.2444379334352,451.0934191803065,450.4242980363261
1.560000000000001,0.157438850402,0.279885887945,13.2543800392,0.108893609796,6.24289779158,0.0,0.319750244519,0.69489122297,4.00615839216,0.159615130528,-0.0349463905499,0.0,476.3136731206678,477.2039772310722,475.94303623699545,478.0404883395618
1.620000000000001,0.177371600635,0.323608858127,13.4953801632,0.118494393957,6.24094922035,0.0,0.344852453981,0.763390439275,4.02696050814,0.160796268846,-0.0279451860527,0.0,428.6901017711541,429.28420223435967,428.2799034924822,428.4057349808226
1.680000000000001,0.198790538623,0.371464124006,13.7363446802,0.127987063823,6.23946167394,0.0,0.36924553275,0.832588787808,4.00511927942,0.152470652334,-0.0191346194338,0.0,414.0491448123313,414.82346817164324,415.7535281714511,415.04897179434624
1.740000000000001,0.221816255604,0.423982124179,13.9786726476,0.137609818412,6.23824113646,0.0,0.398379569203,0.918881874778,4.07206130608,0.172751028753,-0.0228739352379,0.0,444.2058088478151,443.89905788257425,443.59688466011164,445.2833252899606
1.8000000000000012,0.246536012467,0.481628005027,14.2232679626,0.147493799087,6.23647402216,0.0,0.425742006438,1.00353192994,4.08088871266,0.139529842336,-0.0477697528239,0.0,427.831128810607,425.70550883310017,427.2839905283635,424.4683906265597
1.8600000000000012,0.273123815852,0.545117227591,14.472334081,0.155772097373,6.2336522198,0.0,0.460798559171,1.11357413184,4.22057696992,0.134661393193,-0.0455906522583,0.0,468.15842784220365,468.32676098143094,468.36642567556834,468.00417642758805
1.9200000000000013,0.301645842883,0.614667759984,14.7252158612,0.16425334022,6.23162338076,0.0,0.490132348768,1.20546958115,4.20866184605,0.15217091443,-0.0170521209647,0.0,419.78948435259775,422.2581739916156,421.1903090254815,422.72158062846734
1.9800000000000013,0.332108046373,0.690357154307,14.9802110641,0.173022372852,6.23068803989,0.0,0.525348904055,1.31832266675,4.29062155758,0.130049465818,-0.0128127005083,0.0,452.134983024736,452.4765416725099,453.2930354390458,451.5309439070325
2.0400000000000014,0.364907989404,0.773673528618,15.2439845897,0.181631336752,6.2305723497,0.0,0.567975075198,1.45968964782,4.50072051171,0.161881027554,0.0138968423538,0.0,490.9614531542778,492.93938008883663,491.0322414199803,493.4045071111396
2.1000000000000014,0.400247743038,0.865634827756,15.5200696253,0.191211243659,6.23115833787,0.0,0.609875038845,1.60662189366,4.70095680967,0.15482456422,-0.000135285584101,0.0,491.3566518706963,490.31505751008206,492.3283388700032,491.8273912937656
2.1600000000000015,0.437835581644,0.965697397772,15.8033308513,0.200894263675,6.23121897136,0.0,0.643029965964,1.72960479143,4.74061186287,0.172021939808,0.00320922056303,0.0,444.93024203125026,445.203991688722,443.92895762704137,445.36252863105176
2.2200000000000015,0.477477571057,1.07358404836,16.0902155157,0.210880081466,6.23173318202,0.0,0.678300496158,1.86750314433,4.82150360626,0.151887079937,0.0175730082715,0.0,459.1048073097767,460.2431105486916,459.0372147639608,457.4616731735098
2.2800000000000016,0.519149589709,1.18964263353,16.3805498886,0.220510669911,6.23285924287,0.0,0.710641494512,2.00189334785,4.8558187284,0.173751977575,0.0210557761272,0.0,445.8214065932834,446.10587081753664,444.4820051551692,446.29455823926355
2.3400000000000016,0.562861781761,1.3144877847,16.6753102497,0.230477880265,6.23451093049,0.0,0.746231446452,2.16049559785,4.96860176377,0.143007676523,0.038061327838,0.0,470.1282464548237,471.44435608142686,473.12535175546924,470.77591680626847
2.4000000000000017,0.608500155222,1.44824416873,16.9734009867,0.239099047688,6.23692823392,0.0,0.774820422668,2.29872426971,4.96741731058,0.145008085738,0.0444059414773,0.0,436.4571087629045,436.9872632326418,437.43263099238203,437.6188295457986
